Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X(um), Y(um), Intended X(um), Intended Y(um), Scan Velocity (um/s), Laser State, Laser Rep. Rate (Hz), Spot Type, Spot Size (um), Spot Angle (deg), MFC1 (ml/min), MFC2 (ml/min), Cell Pressure (kPa), Z(um), Laser Mode, Laser HV (kV), Laser Energy (mJ), On-Sample Fluence (J.cm⁻²)
2021-06-29 23:01:48.390,,,,,44737,102085,,,,On,6,Wheel,75.0,0,400.788777256592,7.5966796875,9.95945034898477,0,Compex_EGY_NGR,28.594,96.495,6.448
2021-06-29 23:02:31.122,,,,,44737,102085,,,,On,6,Wheel,75.0,0,396.827063260649,7.578125,9.88509279822335,0,Compex_EGY_NGR,28.623,97.160,6.485
2021-06-29 23:02:57.262,129,1,,PD2801-4-a5,45062,101919,,,,On,6,Wheel,75.0,0,394.499556288032,7.580078125,9.68680599619289,0,Compex_EGY_NGR,28.636,97.145,6.484
2021-06-29 23:02:58.418,,,,,45062,101919,,,10000,On,6,Wheel,75.0,0,396.381370436105,7.5849609375,9.674413071066,0,Compex_EGY_NGR,28.636,97.145,6.484
2021-06-29 23:02:58.496,,,,,45062,101919,45062,101919,,On,6,Wheel,75.0,0,396.331849011156,7.5810546875,9.68680599619289,0,Compex_EGY_NGR,28.636,97.145,6.484
2021-06-29 23:03:26.540,,,,,45062,101919,,,,On,6,Wheel,75.0,0,398.807920258621,7.60546875,9.62484137055839,0,Compex_EGY_NGR,28.761,97.290,6.492
2021-06-29 23:04:09.318,,,,,45062,101919,,,,On,6,Wheel,75.0,0,395.935677611562,7.5712890625,9.53809089467006,0,Compex_EGY_NGR,28.603,96.819,6.465
2021-06-29 23:04:35.708,130,1,,PD2801-4-a6,45219,102157,,,,On,6,Wheel,75.0,0,396.183284736308,7.591796875,9.87269987309645,0,Compex_EGY_NGR,28.693,97.074,6.480
2021-06-29 23:04:36.888,,,,,45219,102157,,,10000,On,6,Wheel,75.0,0,396.579456135903,7.5712890625,9.71159184644669,0,Compex_EGY_NGR,28.693,97.074,6.480
2021-06-29 23:04:36.974,,,,,45219,102157,45219,102157,,On,6,Wheel,75.0,0,396.183284736308,7.5751953125,9.77355647208122,0,Compex_EGY_NGR,28.704,96.848,6.467
2021-06-29 23:05:05.074,,,,,45219,102157,,,,On,6,Wheel,75.0,0,399.352655933063,7.6298828125,9.81073524746195,0,Compex_EGY_NGR,28.810,96.758,6.462
2021-06-29 23:05:47.792,,,,,45219,102157,,,,On,6,Wheel,75.0,0,395.489984787018,7.56640625,9.58766259517768,0,Compex_EGY_NGR,28.681,97.083,6.480
2021-06-29 23:06:14.260,131,1,,UWC-1,118842,71962,,,,On,6,Wheel,75.0,0,395.539506211967,7.568359375,9.84791402284264,0,Compex_EGY_NGR,28.656,96.880,6.469
2021-06-29 23:06:15.420,,,,,118842,71962,,,10000,On,6,Wheel,75.0,0,395.589027636917,7.5634765625,9.66202014593908,0,Compex_EGY_NGR,28.656,96.880,6.469
2021-06-29 23:06:15.530,,,,,118842,71962,118842,71962,,On,6,Wheel,75.0,0,395.886156186612,7.5693359375,9.78594939720811,0,Compex_EGY_NGR,28.683,96.701,6.459
2021-06-29 23:06:43.598,,,,,118842,71962,,,,On,6,Wheel,75.0,0,399.105048808316,7.609375,9.72398477157361,0,Compex_EGY_NGR,28.625,97.630,6.512
2021-06-29 23:07:26.326,,,,,118842,71962,,,,On,6,Wheel,75.0,0,396.678498985801,7.5654296875,9.63723429568529,0,Compex_EGY_NGR,28.748,97.490,6.503
2021-06-29 23:07:52.638,132,1,,PD2805-1-a1,39848,102361,,,,On,6,Wheel,75.0,0,396.480413286004,7.5810546875,9.84791402284264,0,Compex_EGY_NGR,28.671,96.683,6.458
2021-06-29 23:07:53.802,,,,,39848,102361,,,10000,On,6,Wheel,75.0,0,396.480413286004,7.59375,9.87269987309645,0,Compex_EGY_NGR,28.671,96.683,6.458
2021-06-29 23:07:53.944,,,,,39848,102361,39848,102361,,On,6,Wheel,75.0,0,396.480413286004,7.5859375,9.79834232233503,0,Compex_EGY_NGR,28.708,96.398,6.441
2021-06-29 23:08:22.024,,,,,39848,102361,,,,On,6,Wheel,75.0,0,399.402177358012,7.6181640625,9.61244844543148,0,Compex_EGY_NGR,28.559,96.853,6.467
2021-06-29 23:09:04.760,,,,,39848,102361,,,,On,6,Wheel,75.0,0,396.480413286004,7.568359375,9.57526967005076,0,Compex_EGY_NGR,28.713,97.044,6.478
2021-06-29 23:09:30.132,133,1,,PD2805-1-a2,39866,102775,,,,On,6,Wheel,75.0,0,396.480413286004,7.5751953125,9.61244844543148,0,Compex_EGY_NGR,28.744,97.238,6.489
2021-06-29 23:09:31.344,,,,,39866,102775,,,10000,On,6,Wheel,75.0,0,395.638549061866,7.5791015625,9.60005552030456,0,Compex_EGY_NGR,28.744,97.238,6.489
2021-06-29 23:09:31.422,,,,,39866,102775,39866,102775,,On,6,Wheel,75.0,0,395.836634761663,7.5771484375,9.55048381979695,0,Compex_EGY_NGR,28.714,97.451,6.501
2021-06-29 23:09:59.500,,,,,39866,102775,,,,On,6,Wheel,75.0,0,398.956484533468,7.59765625,9.68680599619289,0,Compex_EGY_NGR,28.636,97.265,6.490
2021-06-29 23:10:42.218,,,,,39866,102775,,,,On,6,Wheel,75.0,0,395.34142051217,7.572265625,9.61244844543148,0,Compex_EGY_NGR,28.605,97.065,6.479
2021-06-29 23:11:08.488,134,1,,PD2805-1-a3,40025,103175,,,,On,6,Wheel,75.0,0,395.836634761663,7.6025390625,9.79834232233503,0,Compex_EGY_NGR,28.724,96.866,6.468
2021-06-29 23:11:09.652,,,,,40025,103175,,,10000,On,6,Wheel,75.0,0,397.074670385395,7.5771484375,9.87269987309645,0,Compex_EGY_NGR,28.724,96.866,6.468
2021-06-29 23:11:09.746,,,,,40025,103175,40025,103175,,On,6,Wheel,75.0,0,396.926106110548,7.57421875,9.76116354695431,0,Compex_EGY_NGR,28.733,96.843,6.466
2021-06-29 23:11:37.828,,,,,40025,103175,,,,On,6,Wheel,75.0,0,399.451698782961,7.6162109375,9.92227157360406,0,Compex_EGY_NGR,28.624,97.043,6.478
2021-06-29 23:12:20.572,,,,,40025,103175,,,,On,6,Wheel,75.0,0,395.589027636917,7.5791015625,9.7363776967005,0,Compex_EGY_NGR,28.634,96.745,6.461
2021-06-29 23:12:47.032,135,1,,JCp,73983,44640,,,,On,6,Wheel,75.0,0,396.282327586207,7.568359375,9.674413071066,0,Compex_EGY_NGR,28.674,97.426,6.501
2021-06-29 23:12:48.188,,,,,73983,44640,,,10000,On,6,Wheel,75.0,0,395.985199036511,7.5908203125,9.48851919416245,0,Compex_EGY_NGR,28.674,97.426,6.501
2021-06-29 23:12:48.258,,,,,73983,44640,73983,44640,,On,6,Wheel,75.0,0,395.737591911765,7.58984375,9.57526967005076,0,Compex_EGY_NGR,28.658,97.690,6.515
2021-06-29 23:13:16.440,,,,,73983,44640,,,,On,6,Wheel,75.0,0,400.194520157201,7.6064453125,9.83552109771576,0,Compex_EGY_NGR,28.603,97.219,6.488
2021-06-29 23:13:59.206,,,,,73983,44640,,,,On,6,Wheel,75.0,0,395.192856237322,7.5751953125,9.77355647208122,0,Compex_EGY_NGR,28.640,96.499,6.448
2021-06-29 23:14:25.593,136,1,,PD2805-1-a4,40507,103147,,,,On,6,Wheel,75.0,0,397.569884634888,7.5830078125,9.83552109771576,0,Compex_EGY_NGR,28.588,96.963,6.474
2021-06-29 23:14:26.764,,,,,40507,103147,,,10000,On,6,Wheel,75.0,0,396.529934710953,7.572265625,9.32741116751271,0,Compex_EGY_NGR,28.588,96.963,6.474
2021-06-29 23:14:26.874,,,,,40507,103147,40507,103147,,On,6,Wheel,75.0,0,396.430891861055,7.5771484375,9.24066069162437,0,Compex_EGY_NGR,28.598,96.808,6.464
2021-06-29 23:14:54.888,,,,,40507,103147,,,,On,6,Wheel,75.0,0,399.204091658215,7.5986328125,9.60005552030456,0,Compex_EGY_NGR,28.586,96.951,6.474
2021-06-29 23:15:37.670,,,,,40507,103147,,,,On,6,Wheel,75.0,0,396.183284736308,7.57421875,9.63723429568529,0,Compex_EGY_NGR,28.610,96.575,6.451
2021-06-29 23:16:04.161,137,1,,PD2805-1-a5,40741,102850,,,,On,6,Wheel,75.0,0,396.331849011156,7.57421875,9.95945034898477,0,Compex_EGY_NGR,28.678,97.293,6.492
2021-06-29 23:16:05.320,,,,,40741,102850,,,10000,On,6,Wheel,75.0,0,395.638549061866,7.59375,9.93466449873097,0,Compex_EGY_NGR,28.678,97.293,6.492
2021-06-29 23:16:05.446,,,,,40741,102850,40741,102850,,On,6,Wheel,75.0,0,395.737591911765,7.59765625,9.88509279822335,0,Compex_EGY_NGR,28.649,97.559,6.508
2021-06-29 23:16:33.510,,,,,40741,102850,,,,On,6,Wheel,75.0,0,400.392605856998,7.59765625,9.55048381979695,0,Compex_EGY_NGR,28.549,96.963,6.474
2021-06-29 23:17:16.230,,,,,40741,102850,,,,On,6,Wheel,75.0,0,395.737591911765,7.5625,9.76116354695431,0,Compex_EGY_NGR,28.770,96.255,6.434
2021-06-29 23:17:42.638,138,1,,NIST612,24661,17996,,,,On,6,Wheel,75.0,0,395.440463362069,7.576171875,9.61244844543148,0,Compex_EGY_NGR,28.720,97.358,6.496
2021-06-29 23:17:43.801,,,,,24661,17996,,,10000,On,6,Wheel,75.0,0,396.282327586207,7.5927734375,9.93466449873097,0,Compex_EGY_NGR,28.720,97.358,6.496
2021-06-29 23:17:43.887,,,,,24661,17996,24661,17996,,On,6,Wheel,75.0,0,395.985199036511,7.591796875,9.92227157360406,0,Compex_EGY_NGR,28.720,97.358,6.496
2021-06-29 23:18:12.090,,,,,24661,17996,,,,On,6,Wheel,75.0,0,400.24404158215,7.6103515625,9.674413071066,0,Compex_EGY_NGR,28.576,96.928,6.472
2021-06-29 23:18:54.807,,,,,24661,17996,,,,On,6,Wheel,75.0,0,396.72802041075,7.5751953125,9.76116354695431,0,Compex_EGY_NGR,28.658,97.504,6.504
2021-06-29 23:19:21.125,139,1,,NIST612,24051,18027,,,,On,6,Wheel,75.0,0,397.421320360041,7.578125,9.71159184644669,0,Compex_EGY_NGR,28.699,96.745,6.461
2021-06-29 23:19:22.282,,,,,24051,18027,,,10000,On,6,Wheel,75.0,0,397.025148960446,7.5732421875,9.7363776967005,0,Compex_EGY_NGR,28.699,96.745,6.461
2021-06-29 23:19:22.359,,,,,24051,18027,24051,18027,,On,6,Wheel,75.0,0,396.480413286004,7.572265625,9.78594939720811,0,Compex_EGY_NGR,28.724,96.869,6.468
2021-06-29 23:19:50.619,,,,,24051,18027,,,,On,6,Wheel,75.0,0,399.946913032454,7.5947265625,9.82312817258884,0,Compex_EGY_NGR,28.566,97.583,6.509
2021-06-29 23:20:33.364,,,,,24051,18027,,,,On,6,Wheel,75.0,0,395.886156186612,7.5947265625,9.50091211928934,0,Compex_EGY_NGR,28.764,97.213,6.488
2021-06-29 23:20:59.704,140,1,,UWC-3,80890,66566,,,,On,6,Wheel,75.0,0,396.381370436105,7.5732421875,9.7363776967005,0,Compex_EGY_NGR,28.618,97.305,6.493
2021-06-29 23:21:00.888,,,,,80890,66566,,,10000,On,6,Wheel,75.0,0,396.331849011156,7.580078125,9.77355647208122,0,Compex_EGY_NGR,28.618,97.305,6.493
2021-06-29 23:21:01.017,,,,,80890,66566,80890,66566,,On,6,Wheel,75.0,0,397.025148960446,7.5859375,9.90987864847716,0,Compex_EGY_NGR,28.613,97.246,6.490
2021-06-29 23:21:29.103,,,,,80890,66566,,,,On,6,Wheel,75.0,0,399.253613083164,7.626953125,9.82312817258884,0,Compex_EGY_NGR,28.528,97.365,6.497
2021-06-29 23:22:11.877,,,,,80890,66566,,,,On,6,Wheel,75.0,0,395.638549061866,7.560546875,9.56287674492387,0,Compex_EGY_NGR,28.564,97.220,6.488
2021-06-29 23:22:38.331,141,1,,PD2805-1-a6,40375,102629,,,,On,6,Wheel,75.0,0,395.836634761663,7.58984375,10.0833796002538,0,Compex_EGY_NGR,28.595,97.390,6.499
2021-06-29 23:22:39.503,,,,,40375,102629,,,10000,On,6,Wheel,75.0,0,396.579456135903,7.5771484375,9.94705742385787,0,Compex_EGY_NGR,28.595,97.390,6.499
2021-06-29 23:22:39.629,,,,,40375,102629,40375,102629,,On,6,Wheel,75.0,0,396.628977560852,7.57421875,9.97184327411166,0,Compex_EGY_NGR,28.591,97.220,6.488
2021-06-29 23:23:07.645,,,,,40375,102629,,,,On,6,Wheel,75.0,0,399.402177358012,7.6171875,9.82312817258884,0,Compex_EGY_NGR,28.591,97.235,6.489
2021-06-29 23:23:50.371,,,,,40375,102629,,,,On,6,Wheel,75.0,0,396.678498985801,7.5732421875,9.64962722081219,0,Compex_EGY_NGR,28.610,96.889,6.470
2021-06-29 23:24:16.838,142,1,,PD2805-2-a1,38144,102011,,,,On,6,Wheel,75.0,0,396.480413286004,7.58203125,9.69919892131981,0,Compex_EGY_NGR,28.511,96.941,6.473
2021-06-29 23:24:18.034,,,,,38144,102011,,,10000,On,6,Wheel,75.0,0,396.03472046146,7.57421875,9.89748572335026,0,Compex_EGY_NGR,28.511,96.941,6.473
2021-06-29 23:24:18.104,,,,,38144,102011,38144,102011,,On,6,Wheel,75.0,0,396.183284736308,7.5771484375,9.69919892131981,0,Compex_EGY_NGR,28.488,97.106,6.482
2021-06-29 23:24:46.242,,,,,38144,102011,,,,On,6,Wheel,75.0,0,400.590691556795,7.5908203125,9.72398477157361,0,Compex_EGY_NGR,28.663,97.103,6.482
2021-06-29 23:25:28.961,,,,,38144,102011,,,,On,6,Wheel,75.0,0,396.133763311359,7.56640625,9.68680599619289,0,Compex_EGY_NGR,28.614,96.896,6.470
2021-06-29 23:25:55.397,143,1,,PD2805-2-a2,37776,102174,,,,On,6,Wheel,75.0,0,396.08424188641,7.5908203125,9.47612626903553,0,Compex_EGY_NGR,28.601,97.291,6.492
2021-06-29 23:25:56.577,,,,,37776,102174,,,10000,On,6,Wheel,75.0,0,396.430891861055,7.55859375,9.78594939720811,0,Compex_EGY_NGR,28.601,97.291,6.492
2021-06-29 23:25:56.687,,,,,37776,102174,37776,102174,,On,6,Wheel,75.0,0,396.430891861055,7.5537109375,9.66202014593908,0,Compex_EGY_NGR,28.600,97.174,6.486
2021-06-29 23:26:24.873,,,,,37776,102174,,,,On,6,Wheel,75.0,0,399.600263057809,7.6171875,9.63723429568529,0,Compex_EGY_NGR,28.588,96.824,6.465
2021-06-29 23:27:07.603,,,,,37776,102174,,,,On,6,Wheel,75.0,0,396.381370436105,7.5693359375,9.72398477157361,0,Compex_EGY_NGR,28.609,96.956,6.474
2021-06-29 23:27:33.950,144,1,,JCp,73070,46194,,,,On,6,Wheel,75.0,0,396.331849011156,7.5771484375,9.83552109771576,0,Compex_EGY_NGR,28.645,96.716,6.460
2021-06-29 23:27:35.111,,,,,73070,46194,,,10000,On,6,Wheel,75.0,0,396.232806161258,7.5712890625,9.63723429568529,0,Compex_EGY_NGR,28.645,96.716,6.460
2021-06-29 23:27:35.221,,,,,73070,46194,73070,46194,,On,6,Wheel,75.0,0,396.08424188641,7.5751953125,9.74877062182742,0,Compex_EGY_NGR,28.655,96.764,6.462
2021-06-29 23:28:03.373,,,,,73070,46194,,,,On,6,Wheel,75.0,0,399.699305907708,7.6015625,9.79834232233503,0,Compex_EGY_NGR,28.616,96.755,6.462
2021-06-29 23:28:46.091,,,,,73070,46194,,,,On,6,Wheel,75.0,0,394.350992013185,7.556640625,9.61244844543148,0,Compex_EGY_NGR,28.674,96.695,6.459
2021-06-29 23:29:12.501,145,1,,PD2805-2-a3,37596,101943,,,,On,6,Wheel,75.0,0,397.272756085193,7.57421875,9.62484137055839,0,Compex_EGY_NGR,28.540,97.085,6.480
2021-06-29 23:29:13.683,,,,,37596,101943,,,10000,On,6,Wheel,75.0,0,396.72802041075,7.5732421875,9.66202014593908,0,Compex_EGY_NGR,28.540,97.085,6.480
2021-06-29 23:29:13.754,,,,,37596,101943,37596,101943,,On,6,Wheel,75.0,0,396.7775418357,7.5791015625,9.55048381979695,0,Compex_EGY_NGR,28.515,97.354,6.496
2021-06-29 23:29:41.789,,,,,37596,101943,,,,On,6,Wheel,75.0,0,399.847870182556,7.5869140625,9.72398477157361,0,Compex_EGY_NGR,28.574,97.276,6.491
2021-06-29 23:30:24.511,,,,,37596,101943,,,,On,6,Wheel,75.0,0,395.242377662272,7.58203125,9.7363776967005,0,Compex_EGY_NGR,28.623,97.328,6.494
2021-06-29 23:30:49.935,146,1,,PD2805-2-a4,37605,101577,,,,On,6,Wheel,75.0,0,396.628977560852,7.5908203125,9.68680599619289,0,Compex_EGY_NGR,28.623,97.443,6.501
2021-06-29 23:30:51.099,,,,,37605,101577,,,10000,On,6,Wheel,75.0,0,397.421320360041,7.580078125,9.51330504441626,0,Compex_EGY_NGR,28.623,97.443,6.501
2021-06-29 23:30:51.205,,,,,37605,101577,37605,101577,,On,6,Wheel,75.0,0,397.421320360041,7.5791015625,9.47612626903553,0,Compex_EGY_NGR,28.613,97.275,6.491
2021-06-29 23:31:19.287,,,,,37605,101577,,,,On,6,Wheel,75.0,0,398.659355983773,7.6318359375,9.98423619923858,0,Compex_EGY_NGR,28.654,97.043,6.478
2021-06-29 23:32:02.060,,,,,37605,101577,,,,On,6,Wheel,75.0,0,396.133763311359,7.572265625,9.27783946700509,0,Compex_EGY_NGR,28.680,97.290,6.492
2021-06-29 23:32:28.413,147,1,,MACS-3,11451,38954,,,,On,6,Wheel,75.0,0,396.133763311359,7.5673828125,9.64962722081219,0,Compex_EGY_NGR,28.629,97.468,6.503
2021-06-29 23:32:29.577,,,,,11451,38954,,,10000,On,6,Wheel,75.0,0,396.08424188641,7.5771484375,9.63723429568529,0,Compex_EGY_NGR,28.629,97.468,6.503
2021-06-29 23:32:29.655,,,,,11451,38954,11451,38954,,On,6,Wheel,75.0,0,396.08424188641,7.580078125,9.7363776967005,0,Compex_EGY_NGR,28.625,97.530,6.506
2021-06-29 23:32:57.736,,,,,11451,38954,,,,On,6,Wheel,75.0,0,400.343084432049,7.6259765625,9.86030694796955,0,Compex_EGY_NGR,28.595,96.796,6.463
2021-06-29 23:33:40.519,,,,,11451,38954,,,,On,6,Wheel,75.0,0,396.183284736308,7.599609375,9.71159184644669,0,Compex_EGY_NGR,28.554,96.718,6.460
2021-06-29 23:34:06.873,148,1,,PD2805-2-a5,37974,101549,,,,On,6,Wheel,75.0,0,396.827063260649,7.5830078125,9.81073524746195,0,Compex_EGY_NGR,28.726,96.871,6.468
2021-06-29 23:34:08.059,,,,,37974,101549,,,10000,On,6,Wheel,75.0,0,396.975627535497,7.5888671875,9.94705742385787,0,Compex_EGY_NGR,28.726,96.871,6.468
2021-06-29 23:34:08.129,,,,,37974,101549,37974,101549,,On,6,Wheel,75.0,0,397.272756085193,7.5908203125,9.94705742385787,0,Compex_EGY_NGR,28.746,96.664,6.457
2021-06-29 23:34:36.215,,,,,37974,101549,,,,On,6,Wheel,75.0,0,398.758398833671,7.607421875,9.674413071066,0,Compex_EGY_NGR,28.621,96.330,6.437
2021-06-29 23:35:18.941,,,,,37974,101549,,,,On,6,Wheel,75.0,0,397.173713235294,7.564453125,9.90987864847716,0,Compex_EGY_NGR,28.641,96.208,6.431
2021-06-29 23:35:45.355,149,1,,PD2805-2-a6,37962,101768,,,,On,6,Wheel,75.0,0,396.529934710953,7.5927734375,9.66202014593908,0,Compex_EGY_NGR,28.631,97.005,6.476
2021-06-29 23:35:46.521,,,,,37962,101768,,,10000,On,6,Wheel,75.0,0,397.025148960446,7.580078125,9.68680599619289,0,Compex_EGY_NGR,28.631,97.005,6.476
2021-06-29 23:35:46.591,,,,,37962,101768,37962,101768,,On,6,Wheel,75.0,0,397.124191810345,7.583984375,9.71159184644669,0,Compex_EGY_NGR,28.631,97.005,6.476
2021-06-29 23:36:14.903,,,,,37962,101768,,,,On,6,Wheel,75.0,0,399.897391607505,7.599609375,9.88509279822335,0,Compex_EGY_NGR,28.595,96.751,6.461
2021-06-29 23:36:57.681,,,,,37962,101768,,,,On,6,Wheel,75.0,0,395.291899087221,7.5869140625,9.88509279822335,0,Compex_EGY_NGR,28.744,96.663,6.457
2021-06-29 23:37:23.997,150,1,,JCt,67663,36518,,,,On,6,Wheel,75.0,0,396.03472046146,7.5732421875,9.64962722081219,0,Compex_EGY_NGR,28.741,96.535,6.449
2021-06-29 23:37:25.154,,,,,67663,36518,,,10000,On,6,Wheel,75.0,0,396.579456135903,7.587890625,9.94705742385787,0,Compex_EGY_NGR,28.741,96.535,6.449
2021-06-29 23:37:25.257,,,,,67663,36518,67663,36518,,On,6,Wheel,75.0,0,396.628977560852,7.59765625,9.95945034898477,0,Compex_EGY_NGR,28.741,96.535,6.449
2021-06-29 23:37:53.443,,,,,67663,36518,,,,On,6,Wheel,75.0,0,399.451698782961,7.6123046875,9.82312817258884,0,Compex_EGY_NGR,28.695,97.316,6.494
2021-06-29 23:38:36.163,,,,,67663,36518,,,,On,6,Wheel,75.0,0,396.876584685598,7.599609375,9.89748572335026,0,Compex_EGY_NGR,28.600,96.711,6.460
2021-06-29 23:39:02.747,151,1,,PD2805-3-a1,36217,99501,,,,On,6,Wheel,75.0,0,397.371798935091,7.568359375,9.48851919416245,0,Compex_EGY_NGR,28.619,96.660,6.456
2021-06-29 23:39:03.914,,,,,36217,99501,,,10000,On,6,Wheel,75.0,0,396.08424188641,7.5947265625,9.74877062182742,0,Compex_EGY_NGR,28.619,96.660,6.456
2021-06-29 23:39:04.013,,,,,36217,99501,36217,99501,,On,6,Wheel,75.0,0,396.232806161258,7.5859375,9.64962722081219,0,Compex_EGY_NGR,28.614,96.905,6.471
2021-06-29 23:39:32.137,,,,,36217,99501,,,,On,6,Wheel,75.0,0,399.649784482759,7.6103515625,9.87269987309645,0,Compex_EGY_NGR,28.543,96.758,6.462
2021-06-29 23:40:14.873,,,,,36217,99501,,,,On,6,Wheel,75.0,0,396.03472046146,7.5908203125,9.89748572335026,0,Compex_EGY_NGR,28.615,96.316,6.437
2021-06-29 23:40:41.255,152,1,,PD2805-3-a2,36583,99737,,,,On,6,Wheel,75.0,0,396.282327586207,7.5986328125,9.82312817258884,0,Compex_EGY_NGR,28.656,97.224,6.489
2021-06-29 23:40:42.418,,,,,36583,99737,,,10000,On,6,Wheel,75.0,0,396.133763311359,7.583984375,9.674413071066,0,Compex_EGY_NGR,28.656,97.224,6.489
2021-06-29 23:40:42.512,,,,,36583,99737,36583,99737,,On,6,Wheel,75.0,0,396.183284736308,7.5869140625,9.69919892131981,0,Compex_EGY_NGR,28.643,97.403,6.499
2021-06-29 23:41:10.743,,,,,36583,99737,,,,On,6,Wheel,75.0,0,399.105048808316,7.62109375,10.05859375,0,Compex_EGY_NGR,28.576,97.314,6.493
2021-06-29 23:41:53.469,,,,,36583,99737,,,,On,6,Wheel,75.0,0,397.173713235294,7.56640625,9.55048381979695,0,Compex_EGY_NGR,28.588,97.491,6.503
2021-06-29 23:42:19.978,153,1,,PD2805-3-a3,36737,100180,,,,On,6,Wheel,75.0,0,396.381370436105,7.5654296875,9.69919892131981,0,Compex_EGY_NGR,28.545,96.824,6.465
2021-06-29 23:42:21.183,,,,,36737,100180,,,10000,On,6,Wheel,75.0,0,397.272756085193,7.5947265625,9.88509279822335,0,Compex_EGY_NGR,28.545,96.824,6.465
2021-06-29 23:42:21.261,,,,,36737,100180,36737,100180,,On,6,Wheel,75.0,0,396.678498985801,7.595703125,9.81073524746195,0,Compex_EGY_NGR,28.548,96.803,6.464
2021-06-29 23:42:49.477,,,,,36737,100180,,,,On,6,Wheel,75.0,0,400.24404158215,7.611328125,9.89748572335026,0,Compex_EGY_NGR,28.525,97.194,6.488
2021-06-29 23:43:32.199,,,,,36737,100180,,,,On,6,Wheel,75.0,0,396.529934710953,7.5810546875,9.51330504441626,0,Compex_EGY_NGR,28.621,96.914,6.471
2021-06-29 23:43:58.713,154,1,,Blue,125144,88147,,,,On,6,Wheel,75.0,0,396.331849011156,7.583984375,10.0462008248731,0,Compex_EGY_NGR,28.644,96.964,6.475
2021-06-29 23:43:59.877,,,,,125144,88147,,,10000,On,6,Wheel,75.0,0,396.133763311359,7.5546875,9.50091211928934,0,Compex_EGY_NGR,28.644,96.964,6.475
2021-06-29 23:43:59.963,,,,,125144,88147,125144,88147,,On,6,Wheel,75.0,0,396.133763311359,7.5595703125,9.414161643401,0,Compex_EGY_NGR,28.670,96.541,6.450
2021-06-29 23:44:28.010,,,,,125144,88147,,,,On,6,Wheel,75.0,0,399.55074163286,7.6171875,9.78594939720811,0,Compex_EGY_NGR,28.674,96.935,6.473
2021-06-29 23:45:10.755,,,,,125144,88147,,,,On,6,Wheel,75.0,0,395.737591911765,7.572265625,9.76116354695431,0,Compex_EGY_NGR,28.664,97.240,6.490
2021-06-29 23:45:37.084,155,1,,NIST612,23728,18363,,,,On,6,Wheel,75.0,0,396.133763311359,7.587890625,9.77355647208122,0,Compex_EGY_NGR,28.655,96.510,6.449
2021-06-29 23:45:38.241,,,,,23728,18363,,,10000,On,6,Wheel,75.0,0,396.08424188641,7.5908203125,9.69919892131981,0,Compex_EGY_NGR,28.655,96.510,6.449
2021-06-29 23:45:38.319,,,,,23728,18363,23728,18363,,On,6,Wheel,75.0,0,396.08424188641,7.5927734375,9.76116354695431,0,Compex_EGY_NGR,28.686,96.385,6.440
2021-06-29 23:46:06.390,,,,,23728,18363,,,,On,6,Wheel,75.0,0,399.600263057809,7.5888671875,9.7363776967005,0,Compex_EGY_NGR,28.654,96.483,6.447
2021-06-29 23:46:49.112,,,,,23728,18363,,,,On,6,Wheel,75.0,0,395.886156186612,7.5712890625,10.0462008248731,0,Compex_EGY_NGR,28.659,97.026,6.476
2021-06-29 23:47:15.491,156,1,,NIST612,23597,18898,,,,On,6,Wheel,75.0,0,395.836634761663,7.595703125,9.87269987309645,0,Compex_EGY_NGR,28.633,97.833,6.523
2021-06-29 23:47:16.655,,,,,23597,18898,,,10000,On,6,Wheel,75.0,0,396.183284736308,7.55859375,9.56287674492387,0,Compex_EGY_NGR,28.633,97.833,6.523
2021-06-29 23:47:16.749,,,,,23597,18898,23597,18898,,On,6,Wheel,75.0,0,395.935677611562,7.560546875,9.66202014593908,0,Compex_EGY_NGR,28.586,97.975,6.531
2021-06-29 23:47:44.786,,,,,23597,18898,,,,On,6,Wheel,75.0,0,400.788777256592,7.61328125,9.82312817258884,0,Compex_EGY_NGR,28.539,96.343,6.437
2021-06-29 23:48:27.518,,,,,23597,18898,,,,On,6,Wheel,75.0,0,396.331849011156,7.578125,9.64962722081219,0,Compex_EGY_NGR,28.728,96.480,6.447
2021-06-29 23:48:52.881,157,1,,PD2805-3-a4,36451,100564,,,,On,6,Wheel,75.0,0,395.39094193712,7.5966796875,9.81073524746195,0,Compex_EGY_NGR,28.640,97.228,6.489
2021-06-29 23:48:54.039,,,,,36451,100564,,,10000,On,6,Wheel,75.0,0,395.985199036511,7.5771484375,10.0338078997462,0,Compex_EGY_NGR,28.640,97.228,6.489
2021-06-29 23:48:54.129,,,,,36451,100564,36451,100564,,On,6,Wheel,75.0,0,395.836634761663,7.580078125,10.0338078997462,0,Compex_EGY_NGR,28.641,97.176,6.486
2021-06-29 23:49:22.293,,,,,36451,100564,,,,On,6,Wheel,75.0,0,399.699305907708,7.6142578125,9.90987864847716,0,Compex_EGY_NGR,28.729,97.528,6.505
2021-06-29 23:50:05.010,,,,,36451,100564,,,,On,6,Wheel,75.0,0,395.985199036511,7.5791015625,9.72398477157361,0,Compex_EGY_NGR,28.675,97.379,6.498
